TIMESTAMP,OPEN,HIGH,LOW,CLOSE,UPDATED_AT
13:21:00,25292.95,25295.55,25290.15,25292.75,2024-09-03 22:46:05
13:22:00,25292.85,25293.65,25288.8,25289.5,2024-09-03 22:46:05
13:23:00,25288.95,25291.35,25288.45,25289.7,2024-09-03 22:46:05
13:24:00,25289.75,25291.5,25287.35,25290.55,2024-09-03 22:46:05
13:25:00,25289.5,25293.55,25288.9,25289.85,2024-09-03 22:46:05
13:26:00,25290.4,25291.2,25286.45,25287.4,2024-09-03 22:46:05
13:27:00,25286.9,25286.9,25282.9,25283.6,2024-09-03 22:46:05
13:28:00,25283.2,25286.75,25282.05,25282.5,2024-09-03 22:46:05
13:29:00,25282.85,25283.9,25279.9,25281.45,2024-09-03 22:46:05
13:30:00,25282.05,25284.15,25279.6,25280.9,2024-09-03 22:46:05
13:31:00,25280.65,25284.25,25279.1,25281,2024-09-03 22:46:05
13:32:00,25281.4,25282.5,25279.6,25280.25,2024-09-03 22:46:05
13:33:00,25280.85,25281.05,25277.4,25278.5,2024-09-03 22:46:05
13:34:00,25279.6,25281.8,25279.05,25279.8,2024-09-03 22:46:05
13:35:00,25279.8,25280.55,25277.15,25279.7,2024-09-03 22:46:05
13:36:00,25280.85,25285.2,25280.85,25283.9,2024-09-03 22:46:05
13:37:00,25283.65,25284.6,25280.15,25280.3,2024-09-03 22:46:05
13:38:00,25280.85,25283.1,25280.05,25281.2,2024-09-03 22:46:05
13:39:00,25281.85,25283.9,25280.35,25280.35,2024-09-03 22:46:05
13:40:00,25280.5,25282.55,25278.45,25279.95,2024-09-03 22:46:05
13:41:00,25279.05,25279.8,25277.15,25278.05,2024-09-03 22:46:05
13:42:00,25278.05,25280.95,25277.55,25278.75,2024-09-03 22:46:05
13:43:00,25278.8,25279.45,25270.8,25271.95,2024-09-03 22:46:05
13:44:00,25272.25,25273.45,25269.8,25270.55,2024-09-03 22:46:05
13:45:00,25270.95,25275.7,25269.15,25274.35,2024-09-03 22:46:05
13:46:00,25274.05,25275.9,25270.8,25271.55,2024-09-03 22:46:05
13:47:00,25272.6,25275.25,25271.1,25273.1,2024-09-03 22:46:05
13:48:00,25273.5,25281,25273.5,25278.1,2024-09-03 22:46:05
13:49:00,25278.65,25280.05,25275.5,25276.6,2024-09-03 22:46:05
13:50:00,25276.3,25278.7,25275.3,25276.85,2024-09-03 22:46:05
13:51:00,25277.1,25279.15,25274.8,25278.25,2024-09-03 22:46:05
13:52:00,25278.9,25282,25275.15,25275.15,2024-09-03 22:46:05
13:53:00,25276.05,25278.35,25272.1,25276.15,2024-09-03 22:46:05
13:54:00,25276.8,25277.4,25270.65,25272.05,2024-09-03 22:46:05
13:55:00,25271.7,25275.25,25266.35,25271.4,2024-09-03 22:46:05
13:56:00,25271.05,25272.05,25254.75,25255.9,2024-09-03 22:46:05
13:57:00,25256.15,25260.25,25252.1,25258.35,2024-09-03 22:46:05
13:58:00,25257.7,25262.1,25256.95,25259.05,2024-09-03 22:46:05
13:59:00,25259.75,25265.15,25259.75,25262.8,2024-09-03 22:46:05
14:00:00,25262.25,25265.35,25258.25,25262.2,2024-09-03 22:46:05
14:01:00,25261.65,25266.55,25260.3,25265.2,2024-09-03 22:46:05
14:02:00,25264.3,25268.45,25264.3,25265.3,2024-09-03 22:46:05
14:03:00,25265.6,25268.7,25265.4,25265.65,2024-09-03 22:46:05
14:04:00,25266.3,25270.1,25263.4,25264.45,2024-09-03 22:46:05
14:05:00,25264.05,25265.6,25262.4,25263.1,2024-09-03 22:46:05
14:06:00,25263.5,25268.55,25261.95,25264.95,2024-09-03 22:46:05
14:07:00,25266.75,25268.75,25264.35,25267.95,2024-09-03 22:46:05
14:08:00,25268.1,25271.35,25266.5,25269.55,2024-09-03 22:46:05
14:09:00,25269.5,25270.5,25266.5,25268.7,2024-09-03 22:46:05
14:10:00,25268.4,25272.35,25265.7,25265.7,2024-09-03 22:46:05
14:11:00,25265.3,25267.4,25263.1,25266.2,2024-09-03 22:46:05
14:12:00,25267.4,25272.75,25266.7,25271.7,2024-09-03 22:46:05
14:13:00,25271.45,25276.25,25270.35,25273.25,2024-09-03 22:46:05
14:14:00,25273.4,25277,25270.95,25271.9,2024-09-03 22:46:05
14:15:00,25272.05,25272.85,25268.15,25269.95,2024-09-03 22:46:05
14:16:00,25270.85,25272,25267.9,25269.65,2024-09-03 22:46:05
14:17:00,25270.2,25274.2,25267.9,25271.45,2024-09-03 22:46:05
14:18:00,25272.3,25273.2,25268,25270.85,2024-09-03 22:46:05
14:19:00,25270.75,25272.75,25266.5,25268.15,2024-09-03 22:46:05
14:20:00,25268.4,25269.15,25264.6,25265.15,2024-09-03 22:46:05
14:21:00,25264.75,25268.1,25262.95,25265.6,2024-09-03 22:46:05
14:22:00,25266.95,25267.85,25264.65,25265.65,2024-09-03 22:46:05
14:23:00,25266.05,25269.4,25264.65,25269.1,2024-09-03 22:46:05
14:24:00,25267.85,25273.65,25267.85,25271.8,2024-09-03 22:46:05
14:25:00,25271.45,25273.6,25268.7,25270.45,2024-09-03 22:46:05
14:26:00,25270.2,25271.65,25267.5,25268,2024-09-03 22:46:05
14:27:00,25268.35,25274.8,25268.05,25271.15,2024-09-03 22:46:05
14:28:00,25271.7,25279.3,25271,25277.85,2024-09-03 22:46:05
14:29:00,25278.9,25278.9,25272.3,25273.2,2024-09-03 22:46:05
14:30:00,25273.3,25278.2,25272.4,25274.9,2024-09-03 22:46:05
14:31:00,25275.35,25275.6,25268.8,25270.4,2024-09-03 22:46:05
14:32:00,25270.6,25272.1,25267.65,25269.15,2024-09-03 22:46:05
14:33:00,25268.55,25270.9,25268.1,25268.95,2024-09-03 22:46:05
14:34:00,25269.95,25280.5,25268.35,25275.6,2024-09-03 22:46:05
14:35:00,25276.35,25279.1,25273.95,25277.3,2024-09-03 22:46:05
14:36:00,25278.3,25287.65,25278.05,25280.65,2024-09-03 22:46:05
14:37:00,25281.35,25283.2,25277.6,25280.9,2024-09-03 22:46:05
14:38:00,25280.3,25285.3,25279.95,25284.2,2024-09-03 22:46:05
14:39:00,25284.25,25290.6,25283.45,25284.6,2024-09-03 22:46:05
14:40:00,25285.35,25288.7,25282.55,25287.75,2024-09-03 22:46:05
14:41:00,25287.9,25290.15,25283.9,25284.7,2024-09-03 22:46:05
14:42:00,25284.9,25286.9,25282.1,25282.1,2024-09-03 22:46:05
14:43:00,25281.6,25285.75,25280.9,25284.35,2024-09-03 22:46:05
14:44:00,25285,25287.25,25283.65,25285.2,2024-09-03 22:46:05
14:45:00,25284.65,25288.85,25283.55,25285.95,2024-09-03 22:46:05
14:46:00,25286.55,25290.45,25286.55,25289.65,2024-09-03 22:46:05
14:47:00,25290.3,25291.5,25286.9,25288.5,2024-09-03 22:46:05
14:48:00,25290.05,25292.4,25286.95,25290.55,2024-09-03 22:46:05
14:49:00,25291.05,25293.2,25288.65,25291.45,2024-09-03 22:46:05
14:50:00,25291.5,25293.2,25287.75,25290.4,2024-09-03 22:46:05
14:51:00,25290.45,25295.4,25289.35,25294.45,2024-09-03 22:46:05
14:52:00,25294.45,25295.95,25292.15,25294.75,2024-09-03 22:46:05
14:53:00,25294.3,25295.55,25288.65,25292.7,2024-09-03 22:46:05
14:54:00,25293.25,25298.25,25291.9,25295.6,2024-09-03 22:46:05
14:55:00,25295.8,25298.5,25294.75,25296.45,2024-09-03 22:46:05
14:56:00,25297,25304.1,25297,25301.3,2024-09-03 22:46:05
14:57:00,25302.2,25302.2,25297.6,25301,2024-09-03 22:46:05
14:58:00,25300.35,25302.85,25297.9,25298.8,2024-09-03 22:46:05
14:59:00,25299,25302,25295.3,25300.3,2024-09-03 22:46:05
15:00:00,25299.8,25301.1,25289.55,25290.15,2024-09-03 22:46:05
15:01:00,25289.85,25294.05,25288.4,25288.9,2024-09-03 22:46:05
15:02:00,25288.1,25292.6,25287,25290.7,2024-09-03 22:46:05
15:03:00,25292.65,25293.85,25286.55,25288.05,2024-09-03 22:46:05
15:04:00,25287.6,25289.45,25279.7,25281.8,2024-09-03 22:46:05
15:05:00,25280.65,25284.55,25279.1,25282.85,2024-09-03 22:46:05
15:06:00,25282.7,25285.95,25278,25281.15,2024-09-03 22:46:05
15:07:00,25279.55,25285.75,25279.05,25282.3,2024-09-03 22:46:05
15:08:00,25281.75,25283.65,25277.55,25278.3,2024-09-03 22:46:05
15:09:00,25278.35,25281.25,25270.9,25281.25,2024-09-03 22:46:05
15:10:00,25280.5,25282.5,25276.35,25276.85,2024-09-03 22:46:05
15:11:00,25276.85,25282.25,25276.85,25280.55,2024-09-03 22:46:05
15:12:00,25280.75,25284.8,25278.05,25278.65,2024-09-03 22:46:05
15:13:00,25278.6,25280.1,25276.8,25276.85,2024-09-03 22:46:05
